Date,topic,retweets,valence,count
2017-09-27,cannabis,TRUE,Neutral,16
2017-09-28,cannabis,TRUE,Neutral,16
2017-09-29,cannabis,TRUE,Neutral,7
2017-09-30,cannabis,TRUE,Neutral,0
2017-10-01,cannabis,TRUE,Neutral,11
2017-10-02,cannabis,TRUE,Neutral,12
2017-10-03,cannabis,TRUE,Neutral,33
2017-10-04,cannabis,TRUE,Neutral,30
2017-10-05,cannabis,TRUE,Neutral,18
2017-10-06,cannabis,TRUE,Neutral,0
2017-10-07,cannabis,TRUE,Neutral,5
2017-10-08,cannabis,TRUE,Neutral,3
2017-10-09,cannabis,TRUE,Neutral,14
2017-10-10,cannabis,TRUE,Neutral,75
2017-10-11,cannabis,TRUE,Neutral,32
2017-10-12,cannabis,TRUE,Neutral,31
2017-10-13,cannabis,TRUE,Neutral,47
2017-10-14,cannabis,TRUE,Neutral,31
2017-10-15,cannabis,TRUE,Neutral,6
2017-10-16,cannabis,TRUE,Neutral,1
2017-10-17,cannabis,TRUE,Neutral,36
2017-10-18,cannabis,TRUE,Neutral,68
2017-10-19,cannabis,TRUE,Neutral,175
2017-10-20,cannabis,TRUE,Neutral,178
2017-10-21,cannabis,TRUE,Neutral,99
2017-10-22,cannabis,TRUE,Neutral,50
2017-10-23,cannabis,TRUE,Neutral,51
2017-10-24,cannabis,TRUE,Neutral,106
2017-10-25,cannabis,TRUE,Neutral,80
2017-10-26,cannabis,TRUE,Neutral,52
2017-10-27,cannabis,TRUE,Neutral,71
2017-10-28,cannabis,TRUE,Neutral,17
2017-10-29,cannabis,TRUE,Neutral,5
2017-10-30,cannabis,TRUE,Neutral,42
2017-10-31,cannabis,TRUE,Neutral,40
2017-11-01,cannabis,TRUE,Neutral,37
2017-11-02,cannabis,TRUE,Neutral,9
2017-11-03,cannabis,TRUE,Neutral,24
2017-11-04,cannabis,TRUE,Neutral,28
2017-11-05,cannabis,TRUE,Neutral,0
2017-11-06,cannabis,TRUE,Neutral,9
2017-11-07,cannabis,TRUE,Neutral,22
2017-11-08,cannabis,TRUE,Neutral,36
2017-11-09,cannabis,TRUE,Neutral,38
2017-11-10,cannabis,TRUE,Neutral,35
2017-11-11,cannabis,TRUE,Neutral,0
2017-11-12,cannabis,TRUE,Neutral,3
2017-11-13,cannabis,TRUE,Neutral,0
2017-11-14,cannabis,TRUE,Neutral,4
2017-11-15,cannabis,TRUE,Neutral,19
2017-11-16,cannabis,TRUE,Neutral,0
2017-11-17,cannabis,TRUE,Neutral,0
2017-11-18,cannabis,TRUE,Neutral,0
2017-11-19,cannabis,TRUE,Neutral,0
2017-11-20,cannabis,TRUE,Neutral,19
2017-11-21,cannabis,TRUE,Neutral,30
2017-11-22,cannabis,TRUE,Neutral,0
2017-11-23,cannabis,TRUE,Neutral,1
2017-11-24,cannabis,TRUE,Neutral,0
2017-11-25,cannabis,TRUE,Neutral,0
2017-11-26,cannabis,TRUE,Neutral,0
2017-11-27,cannabis,TRUE,Neutral,6
2017-11-28,cannabis,TRUE,Neutral,7
2017-11-29,cannabis,TRUE,Neutral,6
2017-11-30,cannabis,TRUE,Neutral,50
2017-12-01,cannabis,TRUE,Neutral,0
2017-12-02,cannabis,TRUE,Neutral,6
2017-12-03,cannabis,TRUE,Neutral,0
2017-12-04,cannabis,TRUE,Neutral,23
2017-12-05,cannabis,TRUE,Neutral,0
2017-12-06,cannabis,TRUE,Neutral,5
2017-12-07,cannabis,TRUE,Neutral,29
2017-12-08,cannabis,TRUE,Neutral,22
2017-12-09,cannabis,TRUE,Neutral,2
2017-12-10,cannabis,TRUE,Neutral,6
2017-12-11,cannabis,TRUE,Neutral,12
2017-12-12,cannabis,TRUE,Neutral,66
2017-12-13,cannabis,TRUE,Neutral,33
2017-12-14,cannabis,TRUE,Neutral,73
2017-12-15,cannabis,TRUE,Neutral,62
2017-12-16,cannabis,TRUE,Neutral,74
2017-12-17,cannabis,TRUE,Neutral,2
2017-12-18,cannabis,TRUE,Neutral,136
2017-12-19,cannabis,TRUE,Neutral,58
2017-12-20,cannabis,TRUE,Neutral,351
2017-12-21,cannabis,TRUE,Neutral,164
2017-12-22,cannabis,TRUE,Neutral,45
2017-12-23,cannabis,TRUE,Neutral,33
2017-12-24,cannabis,TRUE,Neutral,8
2017-12-25,cannabis,TRUE,Neutral,0
2017-12-26,cannabis,TRUE,Neutral,0
2017-12-27,cannabis,TRUE,Neutral,4
2017-12-28,cannabis,TRUE,Neutral,6
2017-12-29,cannabis,TRUE,Neutral,14
2017-12-30,cannabis,TRUE,Neutral,3
2017-12-31,cannabis,TRUE,Neutral,0
2018-01-01,cannabis,TRUE,Neutral,41
2018-01-02,cannabis,TRUE,Neutral,8
2018-01-03,cannabis,TRUE,Neutral,32
2018-01-04,cannabis,TRUE,Neutral,66
2018-01-05,cannabis,TRUE,Neutral,63
2018-01-06,cannabis,TRUE,Neutral,0
2018-01-07,cannabis,TRUE,Neutral,0
2018-01-08,cannabis,TRUE,Neutral,13
2018-01-09,cannabis,TRUE,Neutral,34
2018-01-10,cannabis,TRUE,Neutral,46
2018-01-11,cannabis,TRUE,Neutral,56
2018-01-12,cannabis,TRUE,Neutral,41
2018-01-13,cannabis,TRUE,Neutral,19
2018-01-14,cannabis,TRUE,Neutral,0
2018-01-15,cannabis,TRUE,Neutral,34
2018-01-16,cannabis,TRUE,Neutral,21
2018-01-17,cannabis,TRUE,Neutral,6
2018-01-18,cannabis,TRUE,Neutral,22
2018-01-19,cannabis,TRUE,Neutral,24
2018-01-20,cannabis,TRUE,Neutral,1
2018-01-21,cannabis,TRUE,Neutral,0
2018-01-22,cannabis,TRUE,Neutral,8
2018-01-23,cannabis,TRUE,Neutral,0
2018-01-24,cannabis,TRUE,Neutral,2
2018-01-25,cannabis,TRUE,Neutral,51
2018-01-26,cannabis,TRUE,Neutral,116
2018-01-27,cannabis,TRUE,Neutral,87
2018-01-28,cannabis,TRUE,Neutral,18
2018-01-29,cannabis,TRUE,Neutral,182
2018-01-30,cannabis,TRUE,Neutral,411
2018-01-31,cannabis,TRUE,Neutral,211
2018-02-01,cannabis,TRUE,Neutral,105
2018-02-02,cannabis,TRUE,Neutral,86
2018-02-03,cannabis,TRUE,Neutral,34
2018-02-04,cannabis,TRUE,Neutral,41
2018-02-05,cannabis,TRUE,Neutral,39
2018-02-06,cannabis,TRUE,Neutral,37
2018-02-07,cannabis,TRUE,Neutral,94
2018-02-08,cannabis,TRUE,Neutral,60
2018-02-09,cannabis,TRUE,Neutral,30
2018-02-10,cannabis,TRUE,Neutral,2
2018-02-11,cannabis,TRUE,Neutral,51
2018-02-12,cannabis,TRUE,Neutral,89
2018-02-13,cannabis,TRUE,Neutral,110
2018-02-14,cannabis,TRUE,Neutral,93
2018-02-15,cannabis,TRUE,Neutral,122
2018-02-16,cannabis,TRUE,Neutral,59
2018-02-17,cannabis,TRUE,Neutral,39
2018-02-18,cannabis,TRUE,Neutral,36
2018-02-19,cannabis,TRUE,Neutral,28
2018-02-20,cannabis,TRUE,Neutral,50
2018-02-21,cannabis,TRUE,Neutral,68
2018-02-22,cannabis,TRUE,Neutral,23
2018-02-23,cannabis,TRUE,Neutral,79
2018-02-24,cannabis,TRUE,Neutral,0
2018-02-25,cannabis,TRUE,Neutral,0
2018-02-26,cannabis,TRUE,Neutral,1
2018-02-27,cannabis,TRUE,Neutral,24
2018-02-28,cannabis,TRUE,Neutral,35
2018-03-01,cannabis,TRUE,Neutral,19
2018-03-02,cannabis,TRUE,Neutral,23
2018-03-03,cannabis,TRUE,Neutral,9
2018-03-04,cannabis,TRUE,Neutral,6
2018-03-05,cannabis,TRUE,Neutral,10
2018-03-06,cannabis,TRUE,Neutral,39
2018-03-07,cannabis,TRUE,Neutral,27
2018-03-08,cannabis,TRUE,Neutral,1
2018-03-09,cannabis,TRUE,Neutral,0
2018-03-10,cannabis,TRUE,Neutral,27
2018-03-11,cannabis,TRUE,Neutral,37
2018-03-12,cannabis,TRUE,Neutral,74
2018-03-13,cannabis,TRUE,Neutral,34
2018-03-14,cannabis,TRUE,Neutral,7
2018-03-15,cannabis,TRUE,Neutral,58
2018-03-16,cannabis,TRUE,Neutral,33
2018-03-17,cannabis,TRUE,Neutral,42
2018-03-18,cannabis,TRUE,Neutral,8
2018-03-19,cannabis,TRUE,Neutral,112
2018-03-20,cannabis,TRUE,Neutral,60
2018-03-21,cannabis,TRUE,Neutral,77
2018-03-22,cannabis,TRUE,Neutral,26
2018-03-23,cannabis,TRUE,Neutral,25
2018-03-24,cannabis,TRUE,Neutral,0
2018-03-25,cannabis,TRUE,Neutral,19
2018-03-26,cannabis,TRUE,Neutral,52
2018-03-27,cannabis,TRUE,Neutral,64
2018-03-28,cannabis,TRUE,Neutral,44
2018-03-29,cannabis,TRUE,Neutral,3
2018-03-30,cannabis,TRUE,Neutral,18
2018-03-31,cannabis,TRUE,Neutral,3
2018-04-01,cannabis,TRUE,Neutral,14
2018-04-02,cannabis,TRUE,Neutral,2
2018-04-03,cannabis,TRUE,Neutral,73
2018-04-04,cannabis,TRUE,Neutral,98
2018-04-05,cannabis,TRUE,Neutral,13
2018-04-06,cannabis,TRUE,Neutral,15
2018-04-07,cannabis,TRUE,Neutral,13
2018-04-08,cannabis,TRUE,Neutral,12
2018-04-09,cannabis,TRUE,Neutral,18
2018-04-10,cannabis,TRUE,Neutral,22
2018-04-11,cannabis,TRUE,Neutral,63
2018-04-12,cannabis,TRUE,Neutral,12
2018-04-13,cannabis,TRUE,Neutral,0
2018-04-14,cannabis,TRUE,Neutral,49
2018-04-15,cannabis,TRUE,Neutral,27
2018-04-16,cannabis,TRUE,Neutral,84
2018-04-17,cannabis,TRUE,Neutral,38
2018-04-18,cannabis,TRUE,Neutral,29
2018-04-19,cannabis,TRUE,Neutral,37
2018-04-20,cannabis,TRUE,Neutral,7
2018-04-21,cannabis,TRUE,Neutral,1
2018-04-22,cannabis,TRUE,Neutral,0
2018-04-23,cannabis,TRUE,Neutral,6
2018-04-24,cannabis,TRUE,Neutral,24
2018-04-25,cannabis,TRUE,Neutral,12
2018-04-26,cannabis,TRUE,Neutral,0
2018-04-27,cannabis,TRUE,Neutral,1
2018-04-28,cannabis,TRUE,Neutral,0
2018-04-29,cannabis,TRUE,Neutral,25
2018-04-30,cannabis,TRUE,Neutral,28
2018-05-01,cannabis,TRUE,Neutral,37
2018-05-02,cannabis,TRUE,Neutral,11
2018-05-03,cannabis,TRUE,Neutral,43
2018-05-04,cannabis,TRUE,Neutral,0
2018-05-05,cannabis,TRUE,Neutral,17
2018-05-06,cannabis,TRUE,Neutral,9
2018-05-07,cannabis,TRUE,Neutral,53
2018-05-08,cannabis,TRUE,Neutral,17
2018-05-09,cannabis,TRUE,Neutral,44
2018-05-10,cannabis,TRUE,Neutral,42
2018-05-11,cannabis,TRUE,Neutral,26
2018-05-12,cannabis,TRUE,Neutral,13
2018-05-13,cannabis,TRUE,Neutral,31
2018-05-14,cannabis,TRUE,Neutral,17
2018-05-15,cannabis,TRUE,Neutral,15
2018-05-16,cannabis,TRUE,Neutral,15
2018-05-17,cannabis,TRUE,Neutral,21
2018-05-18,cannabis,TRUE,Neutral,0
2018-05-19,cannabis,TRUE,Neutral,1
2018-05-20,cannabis,TRUE,Neutral,5
2018-05-21,cannabis,TRUE,Neutral,15
2018-05-22,cannabis,TRUE,Neutral,63
2018-05-23,cannabis,TRUE,Neutral,105
2018-05-24,cannabis,TRUE,Neutral,39
2018-05-25,cannabis,TRUE,Neutral,28
2018-05-26,cannabis,TRUE,Neutral,0
2018-05-27,cannabis,TRUE,Neutral,30
2018-05-28,cannabis,TRUE,Neutral,46
2018-05-29,cannabis,TRUE,Neutral,7
2018-05-30,cannabis,TRUE,Neutral,0
2018-05-31,cannabis,TRUE,Neutral,1
2018-06-01,cannabis,TRUE,Neutral,2
2018-06-02,cannabis,TRUE,Neutral,2
2018-06-03,cannabis,TRUE,Neutral,1
2018-06-04,cannabis,TRUE,Neutral,28
2018-06-05,cannabis,TRUE,Neutral,10
2018-06-06,cannabis,TRUE,Neutral,22
2018-06-07,cannabis,TRUE,Neutral,25
2018-06-08,cannabis,TRUE,Neutral,43
2018-06-09,cannabis,TRUE,Neutral,2
2018-06-10,cannabis,TRUE,Neutral,7
2018-06-11,cannabis,TRUE,Neutral,51
2018-06-12,cannabis,TRUE,Neutral,31
2018-06-13,cannabis,TRUE,Neutral,19
2018-06-14,cannabis,TRUE,Neutral,0
2018-06-15,cannabis,TRUE,Neutral,8
2018-06-16,cannabis,TRUE,Neutral,57
2018-06-17,cannabis,TRUE,Neutral,40
2018-06-18,cannabis,TRUE,Neutral,29
2018-06-19,cannabis,TRUE,Neutral,71
2018-06-20,cannabis,TRUE,Neutral,168
2018-06-21,cannabis,TRUE,Neutral,79
2018-06-22,cannabis,TRUE,Neutral,18
2018-06-23,cannabis,TRUE,Neutral,0
2018-06-24,cannabis,TRUE,Neutral,17
2018-06-25,cannabis,TRUE,Neutral,74
2018-06-26,cannabis,TRUE,Neutral,61
2018-06-27,cannabis,TRUE,Neutral,52
2018-06-28,cannabis,TRUE,Neutral,13
2018-06-29,cannabis,TRUE,Neutral,25
2018-06-30,cannabis,TRUE,Neutral,48
2018-07-01,cannabis,TRUE,Neutral,33
2018-07-02,cannabis,TRUE,Neutral,34
2018-07-03,cannabis,TRUE,Neutral,22
2018-07-04,cannabis,TRUE,Neutral,55
2018-07-05,cannabis,TRUE,Neutral,44
2018-07-06,cannabis,TRUE,Neutral,33
2018-07-07,cannabis,TRUE,Neutral,0
2018-07-08,cannabis,TRUE,Neutral,49
2018-07-09,cannabis,TRUE,Neutral,36
2018-07-10,cannabis,TRUE,Neutral,14
2018-07-11,cannabis,TRUE,Neutral,53
2018-07-12,cannabis,TRUE,Neutral,30
2018-07-13,cannabis,TRUE,Neutral,60
2018-07-14,cannabis,TRUE,Neutral,25
2018-07-15,cannabis,TRUE,Neutral,45
2018-07-16,cannabis,TRUE,Neutral,2
2018-07-17,cannabis,TRUE,Neutral,8
2018-07-18,cannabis,TRUE,Neutral,0
2018-07-19,cannabis,TRUE,Neutral,4
2018-07-20,cannabis,TRUE,Neutral,0
2018-07-21,cannabis,TRUE,Neutral,3
2018-07-22,cannabis,TRUE,Neutral,7
2018-07-23,cannabis,TRUE,Neutral,85
2018-07-24,cannabis,TRUE,Neutral,276
2018-07-25,cannabis,TRUE,Neutral,304
2018-07-26,cannabis,TRUE,Neutral,225
2018-07-27,cannabis,TRUE,Neutral,119
2018-07-28,cannabis,TRUE,Neutral,49
2018-07-29,cannabis,TRUE,Neutral,15
2018-07-30,cannabis,TRUE,Neutral,71
2018-07-31,cannabis,TRUE,Neutral,168
2018-08-01,cannabis,TRUE,Neutral,129
2018-08-02,cannabis,TRUE,Neutral,47
2018-08-03,cannabis,TRUE,Neutral,36
2018-08-04,cannabis,TRUE,Neutral,19
2018-08-05,cannabis,TRUE,Neutral,51
2018-08-06,cannabis,TRUE,Neutral,49
2018-08-07,cannabis,TRUE,Neutral,11
2018-08-08,cannabis,TRUE,Neutral,6
2018-08-09,cannabis,TRUE,Neutral,44
2018-08-10,cannabis,TRUE,Neutral,30
2018-08-11,cannabis,TRUE,Neutral,19
2018-08-12,cannabis,TRUE,Neutral,7
2018-08-13,cannabis,TRUE,Neutral,14
2018-08-14,cannabis,TRUE,Neutral,36
2018-08-15,cannabis,TRUE,Neutral,2
2018-08-16,cannabis,TRUE,Neutral,20
2018-08-17,cannabis,TRUE,Neutral,58
2018-08-18,cannabis,TRUE,Neutral,25
2018-08-19,cannabis,TRUE,Neutral,0
2018-08-20,cannabis,TRUE,Neutral,23
2018-08-21,cannabis,TRUE,Neutral,21
2018-08-22,cannabis,TRUE,Neutral,4
2018-08-23,cannabis,TRUE,Neutral,1
2018-08-24,cannabis,TRUE,Neutral,14
2018-08-25,cannabis,TRUE,Neutral,92
2018-08-26,cannabis,TRUE,Neutral,43
2018-08-27,cannabis,TRUE,Neutral,50
2018-08-28,cannabis,TRUE,Neutral,14
2018-08-29,cannabis,TRUE,Neutral,22
2018-08-30,cannabis,TRUE,Neutral,14
2018-08-31,cannabis,TRUE,Neutral,0
2018-09-01,cannabis,TRUE,Neutral,16
2018-09-02,cannabis,TRUE,Neutral,11
2018-09-03,cannabis,TRUE,Neutral,58
2018-09-04,cannabis,TRUE,Neutral,80
2018-09-05,cannabis,TRUE,Neutral,29
2018-09-06,cannabis,TRUE,Neutral,53
2018-09-07,cannabis,TRUE,Neutral,14
2018-09-08,cannabis,TRUE,Neutral,3
2018-09-09,cannabis,TRUE,Neutral,0
2018-09-10,cannabis,TRUE,Neutral,18
2018-09-11,cannabis,TRUE,Neutral,19
2018-09-12,cannabis,TRUE,Neutral,12
2018-09-13,cannabis,TRUE,Neutral,6
2018-09-14,cannabis,TRUE,Neutral,0
2018-09-15,cannabis,TRUE,Neutral,13
2018-09-16,cannabis,TRUE,Neutral,6
2018-09-17,cannabis,TRUE,Neutral,37
2018-09-18,cannabis,TRUE,Neutral,86
2018-09-19,cannabis,TRUE,Neutral,56
2018-09-20,cannabis,TRUE,Neutral,38
2018-09-21,cannabis,TRUE,Neutral,5
2018-09-22,cannabis,TRUE,Neutral,44
2018-09-23,cannabis,TRUE,Neutral,38
2018-09-24,cannabis,TRUE,Neutral,12
2018-09-25,cannabis,TRUE,Neutral,1
2018-09-26,cannabis,TRUE,Neutral,40
2018-09-27,cannabis,TRUE,Neutral,30
2018-09-28,cannabis,TRUE,Neutral,49
2018-09-29,cannabis,TRUE,Neutral,28
2018-09-30,cannabis,TRUE,Neutral,4
2018-10-01,cannabis,TRUE,Neutral,16
2018-10-02,cannabis,TRUE,Neutral,4
2018-10-03,cannabis,TRUE,Neutral,33
2018-10-04,cannabis,TRUE,Neutral,48
2018-10-05,cannabis,TRUE,Neutral,71
2018-10-06,cannabis,TRUE,Neutral,43
2018-10-07,cannabis,TRUE,Neutral,28
2018-10-08,cannabis,TRUE,Neutral,36
2018-10-09,cannabis,TRUE,Neutral,46
2018-10-10,cannabis,TRUE,Neutral,82
2018-10-11,cannabis,TRUE,Neutral,78
2018-10-12,cannabis,TRUE,Neutral,10
2018-10-13,cannabis,TRUE,Neutral,3
2018-10-14,cannabis,TRUE,Neutral,177
2018-10-15,cannabis,TRUE,Neutral,77
2018-10-16,cannabis,TRUE,Neutral,79
2018-10-17,cannabis,TRUE,Neutral,187
2018-10-18,cannabis,TRUE,Neutral,113
2018-10-19,cannabis,TRUE,Neutral,48
2018-10-20,cannabis,TRUE,Neutral,40
2018-10-21,cannabis,TRUE,Neutral,11
2018-10-22,cannabis,TRUE,Neutral,90
2018-10-23,cannabis,TRUE,Neutral,87
2018-10-24,cannabis,TRUE,Neutral,46
2018-10-25,cannabis,TRUE,Neutral,47
2018-10-26,cannabis,TRUE,Neutral,67
2018-10-27,cannabis,TRUE,Neutral,40
2018-10-28,cannabis,TRUE,Neutral,26
2018-10-29,cannabis,TRUE,Neutral,106
2018-10-30,cannabis,TRUE,Neutral,15
2018-10-31,cannabis,TRUE,Neutral,62
2018-11-01,cannabis,TRUE,Neutral,37
2018-11-02,cannabis,TRUE,Neutral,52
2018-11-03,cannabis,TRUE,Neutral,9
2018-11-04,cannabis,TRUE,Neutral,14
2018-11-05,cannabis,TRUE,Neutral,3
2018-11-06,cannabis,TRUE,Neutral,1
2018-11-07,cannabis,TRUE,Neutral,111
2018-11-08,cannabis,TRUE,Neutral,85
2018-11-09,cannabis,TRUE,Neutral,44
2018-11-10,cannabis,TRUE,Neutral,17
2018-11-11,cannabis,TRUE,Neutral,26
2018-11-12,cannabis,TRUE,Neutral,6
2018-11-13,cannabis,TRUE,Neutral,5
2018-11-14,cannabis,TRUE,Neutral,8
2018-11-15,cannabis,TRUE,Neutral,28
2018-11-16,cannabis,TRUE,Neutral,3
2018-11-17,cannabis,TRUE,Neutral,18
2018-11-18,cannabis,TRUE,Neutral,1
2018-11-19,cannabis,TRUE,Neutral,69
2018-11-20,cannabis,TRUE,Neutral,68
2018-11-21,cannabis,TRUE,Neutral,51
2018-11-22,cannabis,TRUE,Neutral,3
2018-11-23,cannabis,TRUE,Neutral,8
2018-11-24,cannabis,TRUE,Neutral,6
2018-11-25,cannabis,TRUE,Neutral,27
2018-11-26,cannabis,TRUE,Neutral,40
2018-11-27,cannabis,TRUE,Neutral,0
2018-11-28,cannabis,TRUE,Neutral,16
2018-11-29,cannabis,TRUE,Neutral,205
2018-11-30,cannabis,TRUE,Neutral,34
2018-12-01,cannabis,TRUE,Neutral,17
2018-12-02,cannabis,TRUE,Neutral,12
2018-12-03,cannabis,TRUE,Neutral,33
2018-12-04,cannabis,TRUE,Neutral,13
2018-12-05,cannabis,TRUE,Neutral,80
2018-12-06,cannabis,TRUE,Neutral,37
2018-12-07,cannabis,TRUE,Neutral,34
2018-12-08,cannabis,TRUE,Neutral,8
2018-12-09,cannabis,TRUE,Neutral,52
2018-12-10,cannabis,TRUE,Neutral,67
2018-12-11,cannabis,TRUE,Neutral,298
2018-12-12,cannabis,TRUE,Neutral,91
2018-12-13,cannabis,TRUE,Neutral,78
2018-12-14,cannabis,TRUE,Neutral,39
2018-12-15,cannabis,TRUE,Neutral,42
2018-12-16,cannabis,TRUE,Neutral,81
2018-12-17,cannabis,TRUE,Neutral,252
2018-12-18,cannabis,TRUE,Neutral,214
2018-12-19,cannabis,TRUE,Neutral,87
2018-12-20,cannabis,TRUE,Neutral,13
2018-12-21,cannabis,TRUE,Neutral,60
2018-12-22,cannabis,TRUE,Neutral,17
2018-12-23,cannabis,TRUE,Neutral,24
2018-12-24,cannabis,TRUE,Neutral,21
2018-12-25,cannabis,TRUE,Neutral,4
2018-12-26,cannabis,TRUE,Neutral,55
2018-12-27,cannabis,TRUE,Neutral,5
2018-12-28,cannabis,TRUE,Neutral,45
2018-12-29,cannabis,TRUE,Neutral,5
2018-12-30,cannabis,TRUE,Neutral,2
2018-12-31,cannabis,TRUE,Neutral,10
2019-01-01,cannabis,TRUE,Neutral,0
2019-01-02,cannabis,TRUE,Neutral,0
2019-01-03,cannabis,TRUE,Neutral,7
2019-01-04,cannabis,TRUE,Neutral,14
2019-01-05,cannabis,TRUE,Neutral,10
2019-01-06,cannabis,TRUE,Neutral,5
2019-01-07,cannabis,TRUE,Neutral,10
2019-01-08,cannabis,TRUE,Neutral,34
2019-01-09,cannabis,TRUE,Neutral,44
2019-01-10,cannabis,TRUE,Neutral,16
2019-01-11,cannabis,TRUE,Neutral,3
2019-01-12,cannabis,TRUE,Neutral,22
2019-01-13,cannabis,TRUE,Neutral,2
2019-01-14,cannabis,TRUE,Neutral,25
2019-01-15,cannabis,TRUE,Neutral,66
2019-01-16,cannabis,TRUE,Neutral,15
2019-01-17,cannabis,TRUE,Neutral,50
2019-01-18,cannabis,TRUE,Neutral,40
2019-01-19,cannabis,TRUE,Neutral,15
2019-01-20,cannabis,TRUE,Neutral,57
2019-01-21,cannabis,TRUE,Neutral,20
2019-01-22,cannabis,TRUE,Neutral,1
2019-01-23,cannabis,TRUE,Neutral,1
2019-01-24,cannabis,TRUE,Neutral,6
2019-01-25,cannabis,TRUE,Neutral,39
2019-01-26,cannabis,TRUE,Neutral,11
2019-01-27,cannabis,TRUE,Neutral,2
2019-01-28,cannabis,TRUE,Neutral,33
2019-01-29,cannabis,TRUE,Neutral,22
2019-01-30,cannabis,TRUE,Neutral,2
2019-01-31,cannabis,TRUE,Neutral,54
2019-02-01,cannabis,TRUE,Neutral,36
2019-02-02,cannabis,TRUE,Neutral,1
2019-02-03,cannabis,TRUE,Neutral,0
2019-02-04,cannabis,TRUE,Neutral,45
2019-02-05,cannabis,TRUE,Neutral,54
2019-02-06,cannabis,TRUE,Neutral,40
2019-02-07,cannabis,TRUE,Neutral,33
2019-02-08,cannabis,TRUE,Neutral,18
2019-02-09,cannabis,TRUE,Neutral,1
2019-02-10,cannabis,TRUE,Neutral,17
2019-02-11,cannabis,TRUE,Neutral,55
2019-02-12,cannabis,TRUE,Neutral,0
2019-02-13,cannabis,TRUE,Neutral,3
2019-02-14,cannabis,TRUE,Neutral,3
2019-02-15,cannabis,TRUE,Neutral,23
2019-02-16,cannabis,TRUE,Neutral,47
2019-02-17,cannabis,TRUE,Neutral,38
2019-02-18,cannabis,TRUE,Neutral,22
2019-02-19,cannabis,TRUE,Neutral,105
2019-02-20,cannabis,TRUE,Neutral,67
2019-02-21,cannabis,TRUE,Neutral,21
2019-02-22,cannabis,TRUE,Neutral,1
2019-02-23,cannabis,TRUE,Neutral,3
2019-02-24,cannabis,TRUE,Neutral,0
2019-02-25,cannabis,TRUE,Neutral,16
2019-02-26,cannabis,TRUE,Neutral,28
2019-02-27,cannabis,TRUE,Neutral,4
2019-02-28,cannabis,TRUE,Neutral,13
2019-03-01,cannabis,TRUE,Neutral,20
2019-03-02,cannabis,TRUE,Neutral,50
2019-03-03,cannabis,TRUE,Neutral,1
2019-03-04,cannabis,TRUE,Neutral,0
2019-03-05,cannabis,TRUE,Neutral,0
2019-03-06,cannabis,TRUE,Neutral,0
2019-03-07,cannabis,TRUE,Neutral,8
2019-03-08,cannabis,TRUE,Neutral,2
2019-03-09,cannabis,TRUE,Neutral,23
2019-03-10,cannabis,TRUE,Neutral,20
2019-03-11,cannabis,TRUE,Neutral,5
2019-03-12,cannabis,TRUE,Neutral,0
2019-03-13,cannabis,TRUE,Neutral,2
2019-03-14,cannabis,TRUE,Neutral,18
2019-03-15,cannabis,TRUE,Neutral,5
2019-03-16,cannabis,TRUE,Neutral,7
2019-03-17,cannabis,TRUE,Neutral,0
2019-03-18,cannabis,TRUE,Neutral,2
2019-03-19,cannabis,TRUE,Neutral,12
2019-03-20,cannabis,TRUE,Neutral,0
2019-03-21,cannabis,TRUE,Neutral,0
2019-03-22,cannabis,TRUE,Neutral,0
2019-03-23,cannabis,TRUE,Neutral,0
2019-03-24,cannabis,TRUE,Neutral,0
2019-03-25,cannabis,TRUE,Neutral,1
2019-03-26,cannabis,TRUE,Neutral,1
2019-03-27,cannabis,TRUE,Neutral,17
2019-03-28,cannabis,TRUE,Neutral,18
2019-03-29,cannabis,TRUE,Neutral,0
2019-03-30,cannabis,TRUE,Neutral,0
2019-03-31,cannabis,TRUE,Neutral,0
2019-04-01,cannabis,TRUE,Neutral,3
2019-04-02,cannabis,TRUE,Neutral,0
2019-04-03,cannabis,TRUE,Neutral,0
2019-04-04,cannabis,TRUE,Neutral,23
2019-04-05,cannabis,TRUE,Neutral,0
2019-04-06,cannabis,TRUE,Neutral,0
2019-04-07,cannabis,TRUE,Neutral,9
2019-04-08,cannabis,TRUE,Neutral,1
2019-04-09,cannabis,TRUE,Neutral,0
2019-04-10,cannabis,TRUE,Neutral,0
2019-04-11,cannabis,TRUE,Neutral,4
2019-04-12,cannabis,TRUE,Neutral,13
2019-04-13,cannabis,TRUE,Neutral,3
2019-04-14,cannabis,TRUE,Neutral,0
2019-04-15,cannabis,TRUE,Neutral,1
2019-04-16,cannabis,TRUE,Neutral,43
2019-04-17,cannabis,TRUE,Neutral,72
2019-04-18,cannabis,TRUE,Neutral,5
2019-04-19,cannabis,TRUE,Neutral,0
2019-04-20,cannabis,TRUE,Neutral,0
2019-04-21,cannabis,TRUE,Neutral,0
2019-04-22,cannabis,TRUE,Neutral,1
2019-04-23,cannabis,TRUE,Neutral,66
2019-04-24,cannabis,TRUE,Neutral,0
2019-04-25,cannabis,TRUE,Neutral,0
2019-04-26,cannabis,TRUE,Neutral,12
2019-04-27,cannabis,TRUE,Neutral,2
2019-04-28,cannabis,TRUE,Neutral,59
2019-04-29,cannabis,TRUE,Neutral,61
2019-04-30,cannabis,TRUE,Neutral,2
2019-05-01,cannabis,TRUE,Neutral,0
